transaction_id,date,timestamp,store_id,customer_id,product_id,category,quantity,unit_price,total_amount,discount_percent,final_amount,payment_method
T000200,2024-01-04,2024-01-04 19:05:22,STORE_06,CUST_0978,P026,Electronics,1,1819.31,1819.31,0.0,1819.31,Mobile Pay
T000201,2024-01-04,2024-01-04 16:44:17,STORE_05,CUST_0766,P042,Sports,3,264.89,794.67,0.0,794.67,Debit Card
T000202,2024-01-04,2024-01-04 11:40:14,STORE_10,CUST_0759,P007,Sports,3,193.87,581.61,0.0,581.61,Credit Card
T000203,2024-01-04,2024-01-04 22:10:26,STORE_07,CUST_0339,P007,Sports,1,198.84,198.84,13.26,172.48,Mobile Pay
T000204,2024-01-04,2024-01-04 18:36:14,STORE_04,CUST_0775,P031,Groceries,3,39.97,119.91,16.53,100.09,Credit Card
T000205,2024-01-04,2024-01-04 14:50:31,STORE_07,CUST_0904,P012,Clothing,4,155.51,622.04,0.0,622.04,Debit Card
T000206,2024-01-04,2024-01-04 13:18:29,STORE_05,CUST_0898,P048,Sports,3,129.61,388.83,0.0,388.83,Mobile Pay
T000207,2024-01-04,2024-01-04 15:41:16,STORE_09,CUST_0480,P009,Sports,6,133.99,803.94,0.0,803.94,Debit Card
T000208,2024-01-04,2024-01-04 21:40:57,STORE_06,CUST_0810,P001,Electronics,1,141.47,141.47,0.0,141.47,Mobile Pay
T000209,2024-01-04,2024-01-04 15:20:59,STORE_09,CUST_0336,P028,Home & Garden,1,301.6,301.6,0.0,301.6,Debit Card
T000210,2024-01-04,2024-01-04 19:36:00,STORE_05,CUST_0393,P001,Electronics,2,139.72,279.44,0.0,279.44,Cash
T000211,2024-01-04,2024-01-04 14:43:32,STORE_06,CUST_0710,P042,Sports,2,251.97,503.94,0.0,503.94,Cash
T000212,2024-01-04,2024-01-04 10:30:09,STORE_02,CUST_0655,P045,Home & Garden,3,105.24,315.72,0.0,315.72,Mobile Pay
T000213,2024-01-04,2024-01-04 20:42:52,STORE_10,CUST_0383,P048,Sports,2,140.42,280.84,0.0,280.84,Debit Card
T000214,2024-01-04,2024-01-04 16:45:23,STORE_04,CUST_0697,P049,Sports,4,141.71,566.84,0.0,566.84,Credit Card
T000215,2024-01-04,2024-01-04 10:10:20,STORE_02,CUST_0064,P037,Groceries,5,45.75,228.75,0.0,228.75,Mobile Pay
T000216,2024-01-04,2024-01-04 08:29:08,STORE_04,CUST_0735,P008,Sports,3,81.01,243.03,0.0,243.03,Mobile Pay
T000217,2024-01-04,2024-01-04 14:16:52,STORE_10,CUST_0060,P030,Groceries,2,14.6,29.2,0.0,29.2,Credit Card
T000218,2024-01-04,2024-01-04 22:57:04,STORE_04,CUST_0593,P048,Sports,3,130.62,391.86,19.91,313.83,Mobile Pay
T000219,2024-01-04,2024-01-04 18:26:23,STORE_05,CUST_0419,P003,Clothing,3,142.8,428.4,0.0,428.4,Mobile Pay
T000220,2024-01-04,2024-01-04 18:55:22,STORE_07,CUST_0385,P029,Groceries,10,11.29,112.9,0.0,112.9,Credit Card
T000221,2024-01-04,2024-01-04 20:01:19,STORE_09,CUST_0403,P012,Clothing,1,146.51,146.51,0.0,146.51,Mobile Pay
T000222,2024-01-04,2024-01-04 10:17:12,STORE_09,CUST_0435,P044,Home & Garden,5,217.33,1086.65,0.0,1086.65,Credit Card
T000223,2024-01-04,2024-01-04 09:06:38,STORE_07,CUST_0630,P003,Clothing,4,160.68,642.72,0.0,642.72,Credit Card
T000224,2024-01-04,2024-01-04 16:13:48,STORE_10,CUST_0689,P029,Groceries,3,12.82,38.46,11.58,34.0,Credit Card
T000225,2024-01-04,2024-01-04 17:49:43,STORE_09,CUST_0297,P009,Sports,8,132.91,1063.28,0.0,1063.28,Cash
T000226,2024-01-04,2024-01-04 12:03:35,STORE_05,CUST_0898,P016,Home & Garden,1,70.08,70.08,0.0,70.08,Debit Card
T000227,2024-01-04,2024-01-04 20:33:20,STORE_07,CUST_0570,P041,Clothing,9,184.2,1657.8,0.0,1657.8,Mobile Pay
T000228,2024-01-04,2024-01-04 11:19:54,STORE_03,CUST_0308,P027,Electronics,2,801.92,1603.84,0.0,1603.84,Debit Card
T000229,2024-01-04,2024-01-04 11:16:13,STORE_01,CUST_0576,P030,Groceries,3,14.18,42.54,0.0,42.54,Cash
T000230,2024-01-04,2024-01-04 11:03:17,STORE_02,CUST_0945,P042,Sports,3,263.33,789.99,0.0,789.99,Mobile Pay
T000231,2024-01-04,2024-01-04 16:13:30,STORE_10,CUST_0618,P044,Home & Garden,3,196.06,588.18,0.0,588.18,Debit Card
T000232,2024-01-05,2024-01-05 09:47:48,STORE_05,CUST_0980,P022,Sports,1,290.46,290.46,0.0,290.46,Mobile Pay
T000233,2024-01-05,2024-01-05 12:24:29,STORE_10,CUST_0721,P016,Home & Garden,8,71.0,568.0,0.0,568.0,Cash
T000234,2024-01-05,2024-01-05 19:30:48,STORE_05,CUST_0369,P020,Home & Garden,1,67.21,67.21,0.0,67.21,Cash
T000235,2024-01-05,2024-01-05 08:16:35,STORE_06,CUST_0321,P014,Clothing,1,188.99,188.99,0.0,188.99,Mobile Pay
T000236,2024-01-05,2024-01-05 18:43:21,STORE_03,CUST_0201,P019,Sports,1,57.31,57.31,0.0,57.31,Cash
T000237,2024-01-05,2024-01-05 20:22:10,STORE_08,CUST_0990,P049,Sports,2,140.87,281.74,0.0,281.74,Debit Card
T000238,2024-01-05,2024-01-05 16:02:53,STORE_09,CUST_0501,P047,Sports,9,162.27,1460.43,0.0,1460.43,Credit Card
T000239,2024-01-05,2024-01-05 19:09:00,STORE_01,CUST_0783,P043,Groceries,3,13.13,39.39,0.0,39.39,Debit Card
T000240,2024-01-05,2024-01-05 18:31:01,STORE_08,CUST_0383,P033,Clothing,3,105.94,317.82,0.0,317.82,Credit Card
T000241,2024-01-05,2024-01-05 12:01:32,STORE_09,CUST_0422,P035,Home & Garden,2,141.56,283.12,0.0,283.12,Mobile Pay
T000242,2024-01-05,2024-01-05 12:52:22,STORE_02,CUST_0941,P012,Clothing,1,133.91,133.91,0.0,133.91,Cash
T000243,2024-01-05,2024-01-05 11:19:43,STORE_02,CUST_0383,P026,Electronics,1,1883.57,1883.57,0.0,1883.57,Credit Card
T000244,2024-01-05,2024-01-05 10:05:31,STORE_01,CUST_0096,P042,Sports,2,260.96,521.92,5.14,495.08,Mobile Pay
T000245,2024-01-05,2024-01-05 11:13:57,STORE_06,CUST_0580,P042,Sports,8,291.39,2331.12,0.0,2331.12,Mobile Pay
T000246,2024-01-05,2024-01-05 08:11:59,STORE_01,CUST_0947,P018,Electronics,8,1359.94,10879.52,0.0,10879.52,Cash
T000247,2024-01-05,2024-01-05 09:19:10,STORE_04,CUST_0602,P002,Groceries,10,14.88,148.8,0.0,148.8,Debit Card
T000248,2024-01-05,2024-01-05 19:46:05,STORE_07,CUST_0694,P037,Groceries,3,46.33,138.99,0.0,138.99,Cash
T000249,2024-01-05,2024-01-05 17:25:49,STORE_02,CUST_0448,P004,Sports,3,46.29,138.87,0.0,138.87,Cash
T000250,2024-01-05,2024-01-05 14:27:11,STORE_05,CUST_0803,P002,Groceries,2,17.6,35.2,0.0,35.2,Mobile Pay
T000251,2024-01-05,2024-01-05 14:45:50,STORE_10,CUST_0303,P006,Electronics,1,546.13,546.13,0.0,546.13,Debit Card
T000252,2024-01-05,2024-01-05 20:17:06,STORE_07,CUST_0325,P048,Sports,2,138.84,277.68,0.0,277.68,Debit Card
T000253,2024-01-05,2024-01-05 09:22:35,STORE_03,CUST_0442,P006,Electronics,2,510.14,1020.28,0.0,1020.28,Credit Card
T000254,2024-01-05,2024-01-05 20:05:46,STORE_10,CUST_0804,P039,Electronics,2,1572.37,3144.74,0.0,3144.74,Debit Card
T000255,2024-01-05,2024-01-05 15:09:04,STORE_09,CUST_0174,P037,Groceries,2,44.52,89.04,0.0,89.04,Debit Card
T000256,2024-01-05,2024-01-05 11:46:40,STORE_05,CUST_0432,P028,Home & Garden,2,315.6,631.2,0.0,631.2,Mobile Pay
T000257,2024-01-05,2024-01-05 13:53:39,STORE_10,CUST_0201,P039,Electronics,1,1615.86,1615.86,0.0,1615.86,Mobile Pay
T000258,2024-01-05,2024-01-05 10:19:20,STORE_08,CUST_0343,P022,Sports,9,264.77,2382.93,0.0,2382.93,Debit Card
T000259,2024-01-05,2024-01-05 18:31:36,STORE_06,CUST_0182,P031,Groceries,6,39.98,239.88,0.0,239.88,Debit Card
T000260,2024-01-05,2024-01-05 11:37:34,STORE_07,CUST_0288,P021,Groceries,1,45.0,45.0,0.0,45.0,Debit Card
T000261,2024-01-05,2024-01-05 20:18:53,STORE_09,CUST_0028,P044,Home & Garden,3,235.52,706.56,0.0,706.56,Credit Card
T000262,2024-01-05,2024-01-05 14:50:24,STORE_08,CUST_0143,P027,Electronics,3,844.17,2532.51,0.0,2532.51,Credit Card
T000263,2024-01-05,2024-01-05 08:50:23,STORE_10,CUST_0491,P029,Groceries,3,12.52,37.56,0.0,37.56,Credit Card
T000264,2024-01-05,2024-01-05 18:41:25,STORE_04,CUST_0674,P007,Sports,3,196.84,590.52,19.75,473.87,Cash
T000265,2024-01-05,2024-01-05 17:44:36,STORE_02,CUST_0011,P028,Home & Garden,3,302.38,907.14,0.0,907.14,Debit Card
T000266,2024-01-05,2024-01-05 13:01:30,STORE_06,CUST_0401,P029,Groceries,3,12.23,36.69,0.0,36.69,Credit Card
T000267,2024-01-05,2024-01-05 12:21:29,STORE_07,CUST_0943,P019,Sports,3,64.81,194.43,0.0,194.43,Debit Card
T000268,2024-01-05,2024-01-05 09:19:02,STORE_08,CUST_0357,P034,Clothing,3,49.17,147.51,0.0,147.51,Credit Card
T000269,2024-01-05,2024-01-05 10:35:10,STORE_06,CUST_0664,P002,Groceries,9,14.77,132.93,0.0,132.93,Cash
T000270,2024-01-05,2024-01-05 18:42:27,STORE_07,CUST_0982,P036,Sports,3,84.74,254.22,0.0,254.22,Mobile Pay
T000271,2024-01-05,2024-01-05 12:48:45,STORE_10,CUST_0905,P002,Groceries,2,15.05,30.1,8.22,27.63,Credit Card
T000272,2024-01-05,2024-01-05 09:16:42,STORE_02,CUST_0819,P037,Groceries,2,46.12,92.24,0.0,92.24,Mobile Pay
T000273,2024-01-05,2024-01-05 21:29:39,STORE_06,CUST_0612,P034,Clothing,1,48.31,48.31,0.0,48.31,Debit Card
T000274,2024-01-05,2024-01-05 11:19:07,STORE_05,CUST_0941,P044,Home & Garden,1,220.89,220.89,0.0,220.89,Debit Card
T000275,2024-01-05,2024-01-05 10:31:40,STORE_03,CUST_0524,P024,Electronics,3,182.9,548.7,0.0,548.7,Debit Card
T000276,2024-01-05,2024-01-05 21:22:00,STORE_03,CUST_0502,P036,Sports,2,81.78,163.56,0.0,163.56,Mobile Pay
T000277,2024-01-05,2024-01-05 18:31:26,STORE_04,CUST_0835,P009,Sports,3,137.11,411.33,0.0,411.33,Mobile Pay
T000278,2024-01-05,2024-01-05 12:14:34,STORE_03,CUST_0085,P032,Electronics,1,1273.8,1273.8,0.0,1273.8,Cash
T000279,2024-01-05,2024-01-05 17:07:17,STORE_08,CUST_0580,P011,Electronics,3,1616.51,4849.53,0.0,4849.53,Cash
T000280,2024-01-05,2024-01-05 21:41:48,STORE_01,CUST_0779,P035,Home & Garden,2,163.75,327.5,0.0,327.5,Debit Card
T000281,2024-01-05,2024-01-05 09:49:51,STORE_01,CUST_0461,P020,Home & Garden,4,63.86,255.44,0.0,255.44,Debit Card
T000282,2024-01-05,2024-01-05 17:08:50,STORE_10,CUST_0706,P014,Clothing,3,186.56,559.68,0.0,559.68,Debit Card
T000283,2024-01-05,2024-01-05 19:18:18,STORE_01,CUST_0584,P014,Clothing,3,186.56,559.68,0.0,559.68,Cash
T000284,2024-01-05,2024-01-05 21:41:08,STORE_02,CUST_0139,P033,Clothing,1,126.9,126.9,0.0,126.9,Debit Card
T000285,2024-01-05,2024-01-05 10:36:40,STORE_03,CUST_0729,P016,Home & Garden,3,72.78,218.34,0.0,218.34,Cash
T000286,2024-01-05,2024-01-05 19:17:44,STORE_07,CUST_0385,P041,Clothing,1,182.59,182.59,0.0,182.59,Cash
T000287,2024-01-05,2024-01-05 19:29:40,STORE_08,CUST_0336,P030,Groceries,10,14.67,146.7,0.0,146.7,Cash
T000288,2024-01-05,2024-01-05 13:53:18,STORE_09,CUST_0408,P005,Home & Garden,1,42.4,42.4,82.26850310343667,7.51815468414285,Cash
T000289,2024-01-05,2024-01-05 20:03:02,STORE_10,CUST_0134,P036,Sports,2,86.52,173.04,0.0,173.04,Credit Card
T000290,2024-01-05,2024-01-05 14:12:44,STORE_08,CUST_0017,P041,Clothing,7,170.5,1193.5,0.0,1193.5,Debit Card
T000291,2024-01-05,2024-01-05 12:05:23,STORE_05,CUST_0163,P042,Sports,4,285.92,1143.68,0.0,1143.68,Debit Card
T000292,2024-01-05,2024-01-05 09:45:06,STORE_07,CUST_0641,P004,Sports,1,47.01,47.01,0.0,47.01,Credit Card
T000293,2024-01-05,2024-01-05 08:44:21,STORE_08,CUST_0080,P014,Clothing,3,178.17,534.51,0.0,534.51,Credit Card
T000294,2024-01-05,2024-01-05 09:20:23,STORE_03,CUST_0490,P028,Home & Garden,3,300.55,901.65,0.0,901.65,Cash
T000295,2024-01-05,2024-01-05 10:04:33,STORE_07,CUST_0793,P009,Sports,9,149.17,1342.53,0.0,1342.53,Credit Card
T000296,2024-01-05,2024-01-05 14:39:43,STORE_03,CUST_0451,P040,Home & Garden,3,151.2,453.6,0.0,453.6,Mobile Pay
T000297,2024-01-05,2024-01-05 13:27:20,STORE_02,CUST_0919,P014,Clothing,3,176.93,530.79,0.0,530.79,Debit Card
T000298,2024-01-05,2024-01-05 12:49:44,STORE_05,CUST_0661,P016,Home & Garden,3,69.19,207.57,0.0,207.57,Credit Card
T000299,2024-01-05,2024-01-05 18:03:50,STORE_05,CUST_0211,P043,Groceries,3,14.62,43.86,0.0,43.86,Debit Card
T000300,2024-01-05,2024-01-05 08:23:59,STORE_07,CUST_0116,P032,Electronics,1,1192.24,1192.24,0.0,1192.24,Cash
T000301,2024-01-05,2024-01-05 20:30:49,STORE_07,CUST_0882,P009,Sports,3,149.89,449.67,0.0,449.67,Credit Card
T000302,2024-01-05,2024-01-05 14:32:18,STORE_10,CUST_0070,P002,Groceries,1,14.46,14.46,0.0,14.46,Mobile Pay
T000303,2024-01-05,2024-01-05 12:05:32,STORE_07,CUST_0085,P028,Home & Garden,1,338.01,338.01,0.0,338.01,Debit Card
T000304,2024-01-05,2024-01-05 09:19:44,STORE_09,CUST_0335,P010,Home & Garden,3,300.24,900.72,0.0,900.72,Mobile Pay
T000305,2024-01-05,2024-01-05 17:03:19,STORE_04,CUST_0060,P047,Sports,4,164.37,657.48,0.0,657.48,Debit Card
T000306,2024-01-05,2024-01-05 16:33:50,STORE_01,CUST_0725,P008,Sports,2,73.9,147.8,0.0,147.8,Cash
T000307,2024-01-05,2024-01-05 20:57:01,STORE_06,CUST_0130,P011,Electronics,9,1618.75,14568.75,0.0,14568.75,Cash
T000308,2024-01-05,2024-01-05 15:29:32,STORE_05,CUST_0537,P028,Home & Garden,3,300.09,900.27,0.0,900.27,Cash
T000309,2024-01-05,2024-01-05 22:36:43,STORE_08,CUST_0880,P004,Sports,2,49.56,99.12,0.0,99.12,Credit Card
T000310,2024-01-05,2024-01-05 22:09:11,STORE_09,CUST_0003,P015,Groceries,5,8.72,43.6,10.46,39.04,Credit Card
T000311,2024-01-05,2024-01-05 21:04:36,STORE_07,CUST_0230,P036,Sports,3,82.35,247.05,0.0,247.05,Cash
T000312,2024-01-05,2024-01-05 14:04:56,STORE_09,CUST_0690,P008,Sports,3,86.09,258.27,0.0,258.27,Mobile Pay
T000313,2024-01-05,2024-01-05 17:50:19,STORE_05,CUST_0336,P019,Sports,2,54.42,108.84,0.0,108.84,Debit Card
T000314,2024-01-05,2024-01-05 22:34:48,STORE_06,CUST_0606,P030,Groceries,10,15.79,157.9,0.0,157.9,Debit Card
T000315,2024-01-05,2024-01-05 19:56:00,STORE_01,CUST_0955,P010,Home & Garden,2,301.43,602.86,0.0,602.86,Cash
T000316,2024-01-05,2024-01-05 11:26:31,STORE_07,CUST_0870,P001,Electronics,1,154.54,154.54,0.0,154.54,Credit Card
T000317,2024-01-05,2024-01-05 22:23:29,STORE_05,CUST_0096,P010,Home & Garden,3,278.95,836.85,0.0,836.85,Credit Card
T000318,2024-01-05,2024-01-05 08:27:42,STORE_02,CUST_0518,P038,Electronics,4,495.96,1983.84,0.0,1983.84,Debit Card
T000319,2024-01-05,2024-01-05 19:20:20,STORE_05,CUST_0268,P016,Home & Garden,7,80.76,565.32,0.0,565.32,Mobile Pay
T000320,2024-01-05,2024-01-05 09:10:28,STORE_04,CUST_0077,P018,Electronics,3,1618.36,4855.08,0.0,4855.08,Mobile Pay
T000321,2024-01-05,2024-01-05 15:16:54,STORE_07,CUST_0124,P021,Groceries,5,42.62,213.1,0.0,213.1,Credit Card
T000322,2024-01-05,2024-01-05 11:53:54,STORE_03,CUST_0827,P006,Electronics,9,534.59,4811.31,0.0,4811.31,Cash
T000323,2024-01-05,2024-01-05 21:11:01,STORE_02,CUST_0729,P010,Home & Garden,3,291.49,874.47,9.48,791.55,Mobile Pay
T000324,2024-01-05,2024-01-05 10:07:00,STORE_09,CUST_0767,P029,Groceries,1,12.44,12.44,0.0,12.44,Credit Card
T000325,2024-01-05,2024-01-05 18:05:37,STORE_04,CUST_0134,P050,Clothing,3,187.47,562.41,0.0,562.41,Cash
T000326,2024-01-05,2024-01-05 20:21:07,STORE_01,CUST_0067,P005,Home & Garden,1,42.22,42.22,17.71,34.74,Credit Card
T000327,2024-01-06,2024-01-06 14:43:27,STORE_03,CUST_0947,P004,Sports,7,49.63,347.41,0.0,347.41,Debit Card
T000328,2024-01-06,2024-01-06 11:41:18,STORE_04,CUST_0931,P023,Groceries,1,29.04,29.04,14.29,24.89,Mobile Pay
T000329,2024-01-06,2024-01-06 18:56:51,STORE_09,CUST_0491,P027,Electronics,1,750.04,750.04,0.0,750.04,Debit Card
T000330,2024-01-06,2024-01-06 16:50:31,STORE_09,CUST_0814,P041,Clothing,3,166.64,499.92,0.0,499.92,Cash
T000331,2024-01-06,2024-01-06 08:57:51,STORE_09,CUST_0330,P037,Groceries,2,41.97,83.94,0.0,83.94,Cash
T000332,2024-01-06,2024-01-06 09:15:42,STORE_08,CUST_0543,P004,Sports,1,772.4340625943407,772.4340625943407,0.0,772.4340625943407,Debit Card
T000333,2024-01-06,2024-01-06 20:24:22,STORE_09,CUST_0836,P018,Electronics,1,1573.07,1573.07,0.0,1573.07,Debit Card
T000334,2024-01-06,2024-01-06 08:45:44,STORE_04,CUST_0607,P012,Clothing,2,140.37,280.74,0.0,280.74,Cash
T000335,2024-01-06,2024-01-06 10:31:02,STORE_10,CUST_0146,P037,Groceries,2,43.47,86.94,0.0,86.94,Credit Card
T000336,2024-01-06,2024-01-06 17:12:51,STORE_04,CUST_0617,P004,Sports,1,46.16,46.16,0.0,46.16,Debit Card
T000337,2024-01-06,2024-01-06 22:09:49,STORE_03,CUST_0941,P022,Sports,4,284.74,1138.96,13.8,981.79,Credit Card
T000338,2024-01-06,2024-01-06 09:21:19,STORE_06,CUST_0984,P034,Clothing,3,45.19,135.57,0.0,135.57,Cash
T000339,2024-01-06,2024-01-06 10:45:35,STORE_03,CUST_0750,P009,Sports,2,152.97,305.94,0.0,305.94,Cash
T000340,2024-01-06,2024-01-06 10:46:00,STORE_10,CUST_0835,P015,Groceries,3,8.98,26.94,0.0,26.94,Mobile Pay
T000341,2024-01-06,2024-01-06 17:06:59,STORE_10,CUST_0034,P050,Clothing,3,186.83,560.49,0.0,560.49,Mobile Pay
T000342,2024-01-06,2024-01-06 22:05:52,STORE_06,CUST_0764,P010,Home & Garden,2,281.03,562.06,0.0,562.06,Cash
T000343,2024-01-06,2024-01-06 09:46:00,STORE_01,CUST_0272,P029,Groceries,2,11.6,23.2,0.0,23.2,Credit Card
T000344,2024-01-06,2024-01-06 14:22:34,STORE_08,CUST_0751,P025,Clothing,2,156.59,313.18,0.0,313.18,Mobile Pay
T000345,2024-01-06,2024-01-06 15:04:51,STORE_08,CUST_0808,P007,Sports,3,204.43,613.29,0.0,613.29,Credit Card
T000346,2024-01-06,2024-01-06 14:10:46,STORE_01,CUST_0327,P019,Sports,2,56.5,113.0,0.0,113.0,Credit Card
T000347,2024-01-06,2024-01-06 14:41:10,STORE_02,CUST_0347,P036,Sports,2,87.0,174.0,0.0,174.0,Mobile Pay
T000348,2024-01-06,2024-01-06 19:59:46,STORE_01,CUST_0104,P011,Electronics,7,1489.65,10427.55,0.0,10427.55,Cash
T000349,2024-01-06,2024-01-06 15:09:03,STORE_05,CUST_0305,P043,Groceries,3,13.81,41.43,0.0,41.43,Cash
T000350,2024-01-06,2024-01-06 09:01:13,STORE_07,CUST_0090,P001,Electronics,3,141.46,424.38,0.0,424.38,Debit Card
T000351,2024-01-06,2024-01-06 22:42:16,STORE_05,CUST_0084,P041,Clothing,2,183.39,366.78,0.0,366.78,Credit Card
T000352,2024-01-06,2024-01-06 08:16:28,STORE_09,CUST_0397,P042,Sports,6,249.24,1495.44,0.0,1495.44,Mobile Pay
T000353,2024-01-06,2024-01-06 09:42:22,STORE_04,CUST_0858,P017,Groceries,3,30.68,92.04,0.0,92.04,Mobile Pay
T000354,2024-01-06,2024-01-06 16:43:55,STORE_10,CUST_0233,P049,Sports,10,136.29,1362.9,0.0,1362.9,Mobile Pay
T000355,2024-01-06,2024-01-06 16:51:36,STORE_04,CUST_0488,P037,Groceries,3,41.2,123.6,13.57,106.83,Debit Card
T000356,2024-01-06,2024-01-06 10:02:27,STORE_08,CUST_0178,P008,Sports,1,86.84,86.84,0.0,86.84,Credit Card
T000357,2024-01-06,2024-01-06 22:46:58,STORE_07,CUST_0207,P044,Home & Garden,3,237.43,712.29,0.0,712.29,Credit Card
T000358,2024-01-06,2024-01-06 22:55:00,STORE_07,CUST_0570,P006,Electronics,2,504.83,1009.66,0.0,1009.66,Mobile Pay
T000359,2024-01-06,2024-01-06 17:49:06,STORE_07,CUST_0154,P008,Sports,1,74.07,74.07,0.0,74.07,Cash
T000360,2024-01-06,2024-01-06 15:02:11,STORE_06,CUST_0899,P035,Home & Garden,2,154.08,308.16,0.0,308.16,Cash
T000361,2024-01-06,2024-01-06 22:21:44,STORE_03,CUST_0634,P026,Electronics,1,1762.59,1762.59,0.0,1762.59,Debit Card
T000362,2024-01-06,2024-01-06 12:19:17,STORE_08,CUST_0943,P004,Sports,2,46.65,93.3,0.0,93.3,Mobile Pay
T000363,2024-01-06,2024-01-06 21:20:17,STORE_02,CUST_0996,P045,Home & Garden,3,104.32,312.96,0.0,312.96,Mobile Pay
T000364,2024-01-06,2024-01-06 20:33:55,STORE_02,CUST_0193,P039,Electronics,7,1610.59,11274.13,0.0,11274.13,Cash
T000365,2024-01-06,2024-01-06 20:54:33,STORE_09,CUST_0811,P004,Sports,3,45.57,136.71,0.0,136.71,Credit Card
T000366,2024-01-06,2024-01-06 13:45:12,STORE_04,CUST_0897,P012,Clothing,5,155.37,776.85,5.76,732.12,Cash
T000367,2024-01-06,2024-01-06 17:28:11,STORE_08,CUST_0518,P024,Electronics,9,183.21,1648.89,10.59,1474.32,Mobile Pay
T000368,2024-01-06,2024-01-06 19:05:18,STORE_09,CUST_0359,P038,Electronics,6,518.52,3111.12,0.0,3111.12,Credit Card
T000369,2024-01-06,2024-01-06 18:14:43,STORE_01,CUST_0167,P025,Clothing,1,170.41,170.41,0.0,170.41,Debit Card
T000370,2024-01-06,2024-01-06 18:11:38,STORE_07,CUST_0526,P018,Electronics,3,1343.8,4031.4,18.67,3278.63,Credit Card
T000371,2024-01-06,2024-01-06 14:57:24,STORE_05,CUST_0623,P015,Groceries,3,10.19,30.57,0.0,30.57,Cash
T000372,2024-01-06,2024-01-06 09:00:32,STORE_05,CUST_0224,P030,Groceries,3,14.33,42.99,0.0,42.99,Cash
T000373,2024-01-06,2024-01-06 18:20:55,STORE_10,CUST_0624,P036,Sports,2,81.68,163.36,19.83,130.97,Cash
T000374,2024-01-06,2024-01-06 20:51:38,STORE_05,CUST_0193,P017,Groceries,1,29.92,29.92,0.0,29.92,Mobile Pay
T000375,2024-01-06,2024-01-06 12:58:26,STORE_06,CUST_0698,P043,Groceries,2,13.52,27.04,0.0,27.04,Mobile Pay
T000376,2024-01-06,2024-01-06 19:14:43,STORE_01,CUST_0598,P025,Clothing,1,165.77,165.77,0.0,165.77,Mobile Pay
T000377,2024-01-06,2024-01-06 10:18:06,STORE_06,CUST_0520,P043,Groceries,3,13.99,41.97,0.0,41.97,Mobile Pay
T000378,2024-01-06,2024-01-06 22:21:41,STORE_05,CUST_0743,P009,Sports,1,149.03,149.03,0.0,149.03,Credit Card
T000379,2024-01-06,2024-01-06 17:18:29,STORE_06,CUST_0229,P015,Groceries,2,10.07,20.14,0.0,20.14,Credit Card
T000380,2024-01-06,2024-01-06 16:07:55,STORE_01,CUST_0888,P031,Groceries,3,37.56,112.68,18.34,92.01,Mobile Pay
T000381,2024-01-06,2024-01-06 13:26:36,STORE_05,CUST_0424,P034,Clothing,5,45.0,225.0,0.0,225.0,Mobile Pay
T000382,2024-01-06,2024-01-06 10:20:40,STORE_06,CUST_0884,P010,Home & Garden,2,320.19,640.38,0.0,640.38,Credit Card
T000383,2024-01-06,2024-01-06 15:50:48,STORE_08,CUST_0281,P001,Electronics,3,138.95,416.85,0.0,416.85,Credit Card
T000384,2024-01-06,2024-01-06 08:34:12,STORE_10,CUST_0445,P009,Sports,2,144.12,288.24,0.0,288.24,Cash
T000385,2024-01-06,2024-01-06 11:44:56,STORE_06,CUST_0776,P001,Electronics,3,157.35,472.05,16.0,396.5,Cash
T000386,2024-01-06,2024-01-06 12:29:46,STORE_03,CUST_0106,P020,Home & Garden,1,65.48,65.48,5.69,61.76,Cash
T000387,2024-01-06,2024-01-06 22:58:51,STORE_03,CUST_0351,P028,Home & Garden,1,361.39,361.39,0.0,361.39,Mobile Pay
T000388,2024-01-06,2024-01-06 09:23:45,STORE_04,CUST_0230,P002,Groceries,3,16.75,50.25,12.57,43.93,Credit Card
T000389,2024-01-06,2024-01-06 18:53:01,STORE_05,CUST_0790,P025,Clothing,1,160.26,160.26,0.0,160.26,Credit Card
T000390,2024-01-06,2024-01-06 10:13:44,STORE_02,CUST_0427,P045,Home & Garden,2,96.07,192.14,0.0,192.14,Credit Card
T000391,2024-01-06,2024-01-06 10:26:53,STORE_07,CUST_0678,P020,Home & Garden,3,61.69,185.07,0.0,185.07,Credit Card
T000392,2024-01-06,2024-01-06 11:49:16,STORE_10,CUST_0121,P033,Clothing,2,111.1,222.2,0.0,222.2,Debit Card
T000393,2024-01-06,2024-01-06 15:21:15,STORE_07,CUST_0303,P023,Groceries,1,28.88,28.88,0.0,28.88,Credit Card
T000394,2024-01-06,2024-01-06 09:49:32,STORE_02,CUST_0929,P001,Electronics,2,136.03,272.06,0.0,272.06,Credit Card
T000395,2024-01-06,2024-01-06 08:06:52,STORE_02,CUST_0927,P047,Sports,2,164.76,329.52,0.0,329.52,Debit Card
T000396,2024-01-06,2024-01-06 21:48:56,STORE_05,CUST_0369,P003,Clothing,3,161.76,485.28,0.0,485.28,Credit Card
T000397,2024-01-06,2024-01-06 12:56:46,STORE_03,CUST_0680,P001,Electronics,2,151.86,303.72,0.0,303.72,Credit Card
T000398,2024-01-06,2024-01-06 14:44:54,STORE_06,CUST_0188,P024,Electronics,2,172.62,345.24,0.0,345.24,Mobile Pay
T000399,2024-01-06,2024-01-06 22:37:30,STORE_03,CUST_0116,P027,Electronics,1,761.81,761.81,0.0,761.81,Mobile Pay
